claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,fraud,claim_year,claim_day,latitude,longitude,unemp_rate,claim_day_monday,claim_day_saturday,claim_day_sunday,claim_day_thursday,claim_day_tuesday,claim_day_wednesday,accident_site_local,accident_site_parking_lot,channel_online,channel_phone,vehicle_category_large,vehicle_category_medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_month_august,claim_month_december,claim_month_february,claim_month_january,claim_month_july,claim_month_june,claim_month_march,claim_month_may,claim_month_november,claim_month_october,claim_month_september,state_co,state_ia,state_pa,state_va
143,50.0,F,1.0,66,39150.0,1,0,Rent,50043,2/22/2015,0,1.0,49,0,6117.4325770000005,2.0,43600.52774,39154.52864,0,2015,22,42.41,-93.37,3.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
145,29.0,F,0.0,77,33660.0,1,1,Rent,80002,4/5/2015,0,0.0,96,1,4027.338224,3.0,7590.862761,21365.8913,0,2015,5,39.79,-105.11,4.1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,45.0,F,0.0,77,38071.0,0,1,Rent,80022,4/20/2015,0,0.0,7,0,4728.121428,2.0,21466.03576,41332.13128,1,2015,20,39.88,-104.8,4.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,33.0,M,1.0,77,34949.0,1,1,Own,50046,8/12/2015,2,0.0,5,0,2920.737089,12.0,10421.51335,3242.111556,0,2015,12,41.89,-93.53,3.7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,27.0,M,1.0,48,32969.0,1,1,Rent,85022,2/29/2016,0,0.0,2,0,3240.955927,8.0,22242.58954,24824.96997,0,2016,29,33.62,-112.05,5.6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,26.0,F,1.0,89,32578.0,1,1,Rent,85062,9/16/2016,0,1.0,88,0,5786.168171,6.0,94243.50725,31928.541569999998,0,2016,16,33.46,-111.98,5.2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,26.0,F,1.0,66,32582.0,1,0,Rent,15006,3/31/2015,2,0.0,68,1,4881.822384,9.0,14312.61926,7465.359193000001,0,2015,31,40.63,-79.88,5.4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,34.0,F,1.0,70,35278.0,1,1,Own,85034,2/15/2015,0,0.0,11,1,10369.54802,8.0,27596.56284,27418.23032,0,2015,15,33.43,-112.01,6.3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,57.0,F,1.0,93,40426.0,1,1,Own,50035,7/23/2015,1,0.0,22,0,4440.305754999999,7.0,19893.24245,26262.494759999998,0,2015,23,41.68,-93.46,3.7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
157,26.0,M,0.0,83,32590.0,1,0,Rent,50025,3/21/2016,0,0.0,93,1,5146.824903,3.0,16283.461330000002,21324.447809999998,0,2016,21,41.71,-94.92,3.6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158,28.0,M,1.0,92,33305.0,1,0,Rent,80109,10/27/2015,2,0.0,92,1,3946.408329,8.0,19317.27869,12991.255140000001,0,2015,27,39.36,-104.9,3.6,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
159,51.0,M,0.0,80,39328.0,1,0,Rent,15012,3/22/2016,0,0.0,87,0,4062.595137,7.0,6478.250899000001,14135.085869999999,0,2016,22,40.12,-79.86,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160,46.0,F,1.0,88,38278.0,1,0,Own,80047,6/15/2015,0,0.0,49,1,1286.658045,8.0,15825.76215,38411.00263,0,2015,15,39.69,-104.81,3.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
161,38.0,M,1.0,46,36382.0,0,0,Rent,85037,7/25/2016,0,1.0,55,0,3734.335783,8.0,21895.93621,37278.35856,0,2016,25,33.48,-112.25,5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,42.0,M,1.0,91,37384.0,0,1,Rent,20152,11/30/2016,2,0.0,49,1,8115.719809,4.0,21041.91676,32245.074930000002,0,2016,30,38.92,-77.5,4.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
163,40.0,F,1.0,59,36891.0,0,0,Rent,15032,4/22/2015,0,0.0,27,0,5450.951543,6.0,26281.40145,33750.65411,0,2015,22,40.64,-79.84,5.4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,22.0,M,1.0,71,30911.0,0,0,Rent,15022,4/17/2016,1,1.0,48,0,5274.634531000001,10.0,35724.7214,20271.66068,0,2016,17,40.13,-79.9,5.4,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,53.0,M,1.0,57,39692.0,1,0,Rent,85082,2/4/2015,0,1.0,75,1,5768.062532,3.0,34238.30965,31713.20335,0,2015,4,33.46,-111.98,6.3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,56.0,F,1.0,70,40258.0,1,1,Rent,15010,7/24/2015,0,0.0,99,1,6148.332688,4.0,13896.45906,35873.618760000005,0,2015,24,40.76,-80.32,5.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,52.0,M,1.0,86,39526.0,1,0,Rent,80023,3/25/2015,0,1.0,50,1,5204.923027000001,2.0,36928.31072,21649.17331,0,2015,25,39.96,-105.02,4.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
169,52.0,F,0.0,78,39514.0,1,1,Rent,80022,6/15/2015,1,1.0,4,1,2960.049707,3.0,14237.41558,13561.594159999999,0,2015,15,39.88,-104.8,3.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
171,58.0,F,0.0,84,40600.0,0,0,Own,15010,9/27/2015,0,1.0,32,1,9126.978739,8.0,39933.19714,25573.20028,0,2015,27,40.76,-80.32,5.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
173,61.0,M,1.0,40,41114.0,1,0,Own,15001,9/7/2016,1,0.0,7,1,11188.70141,7.0,36338.65456,16730.27499,0,2016,7,40.61,-80.25,5.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,25.0,M,1.0,81,32191.0,1,1,Rent,50052,11/12/2015,0,0.0,2,0,1216.997259,5.0,16102.30298,4735.711061,0,2015,12,40.63,-93.45,3.7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
177,40.0,M,0.0,69,36890.0,0,0,Own,85023,10/1/2015,0,0.0,73,1,4252.04811,4.0,6884.202534,40497.26609,0,2015,1,33.63,-112.09,5.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,45.0,F,1.0,88,38066.0,1,1,Own,85024,10/19/2015,0,1.0,94,1,3335.7334920000003,7.0,23314.03707,17736.95324,0,2015,19,33.68,-112.04,5.8,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,57.0,M,0.0,73,40419.0,1,1,Own,50013,8/23/2015,0,1.0,39,0,2916.523076,7.0,16323.05884,27329.186960000003,1,2015,23,42.02,-93.62,3.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,22.0,F,1.0,88,30896.0,0,0,Rent,80027,12/13/2016,0,0.0,98,0,5765.7997,6.0,60513.13642,11983.34447,0,2016,13,39.96,-105.14,2.9,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
182,24.0,F,1.0,39,31786.0,1,0,Rent,80101,10/9/2015,0,0.0,80,1,6022.258251,8.0,8327.329294,17024.45674,0,2015,9,39.47,-103.95,3.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
183,36.0,F,1.0,96,35828.0,1,1,Own,50050,12/16/2016,0,1.0,84,1,6636.546243,5.0,17850.07776,23165.10776,0,2016,16,42.15,-94.47,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
185,37.0,M,1.0,57,36106.0,1,1,Own,80046,11/5/2015,0,1.0,95,0,2156.223939,5.0,12790.99136,31471.969689999998,0,2015,5,39.69,-104.81,3.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
186,48.0,F,1.0,38,38717.0,1,1,Own,85030,7/21/2015,1,0.0,0,1,3342.76429,3.0,18511.4928,13840.751409999999,0,2015,21,33.45,-112.07,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,33.0,M,0.0,77,34962.0,1,1,Rent,15001,10/22/2016,1,0.0,22,0,3104.452494,2.0,42454.157139999996,22338.93711,0,2016,22,40.61,-80.25,5.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
188,54.0,F,1.0,85,39895.0,1,1,Own,50022,7/29/2016,1,0.0,31,1,2461.691792,4.0,9410.239639,27203.35031,0,2016,29,41.39,-95.01,3.7,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
189,55.0,M,1.0,66,40082.0,1,1,Own,80022,2/3/2016,0,1.0,35,0,3029.561522,5.0,8920.516431999999,24350.10476,0,2016,3,39.88,-104.8,3.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
190,48.0,M,1.0,98,38696.0,1,0,Own,85053,1/31/2015,0,1.0,50,1,2713.186754,9.0,11178.16212,30078.0509,0,2015,31,33.62,-112.13,6.4,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193,39.0,F,1.0,74,36639.0,1,0,Rent,20104,3/29/2016,1,0.0,43,1,5034.105527000001,4.0,19699.5148,48433.9752,1,2016,29,38.92,-77.35,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
194,34.0,M,0.0,64,35268.0,0,0,Own,50021,5/20/2015,1,1.0,6,1,4495.366963,6.0,16683.05473,15895.94911,0,2015,20,41.72,-93.6,3.8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
195,56.0,F,1.0,84,40273.0,1,1,Rent,20118,2/21/2016,0,0.0,0,1,4958.121964,7.0,15791.4311,21267.48745,0,2016,21,38.97,-77.74,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
197,41.0,F,1.0,84,37138.0,1,1,Own,15025,11/27/2016,0,0.0,87,0,8846.651091,4.0,16976.0845,37082.79289,0,2016,27,40.29,-79.88,5.4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
199,29.0,F,1.0,51,33681.0,1,1,Rent,20135,4/25/2016,1,0.0,5,1,2116.21426,2.0,38921.34216,10843.09725,0,2016,25,39.11,-77.83,4.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,46.0,M,0.0,90,38284.0,1,0,Rent,15030,4/22/2016,2,0.0,0,1,2817.3744829999996,5.0,15948.27634,36568.61619,0,2016,22,40.58,-79.78,5.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,34.0,F,1.0,71,35264.0,0,0,Own,20132,2/24/2016,0,1.0,15,1,7040.934617,5.0,19299.128109999998,18551.98922,0,2016,24,39.13,-77.71,4.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
208,55.0,F,0.0,67,40088.0,1,1,Own,50054,3/5/2016,0,0.0,2,0,2369.16912,6.0,24521.08786,4651.624374,0,2016,5,41.67,-93.24,3.6,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
209,45.0,F,1.0,77,38079.0,1,1,Own,50002,10/1/2015,0,0.0,61,0,5703.399697,2.0,11123.72718,15577.159119999998,0,2015,1,41.5,-94.64,3.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
210,53.0,F,0.0,63,39696.0,1,1,Own,50025,1/2/2015,0,0.0,79,1,7317.038348,2.0,40300.982189999995,28176.306510000002,0,2015,2,41.71,-94.92,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
211,32.0,M,1.0,81,34668.0,1,0,Rent,80110,10/25/2015,2,0.0,49,1,6985.534406999999,3.0,28568.519519999998,11101.0379,0,2015,25,39.64,-104.99,3.6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
213,54.0,M,1.0,83,39892.0,1,1,Rent,15006,4/3/2015,0,1.0,55,1,2561.1500579999997,7.0,4281.449844,13549.108919999999,0,2015,3,40.63,-79.88,5.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,40.0,M,0.0,74,36882.0,1,0,Rent,80035,7/22/2016,0,1.0,91,1,4953.767076,2.0,18877.34856,27404.077119999998,0,2016,22,39.88,-105.05,3.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
215,41.0,F,1.0,68,37133.0,1,0,Rent,85020,1/14/2016,0,0.0,99,0,5914.754935,7.0,14950.520390000001,34541.4241,0,2016,14,33.57,-112.05,5.7,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,52.0,M,1.0,73,39505.0,1,0,Own,15021,7/28/2015,3,0.0,77,0,2275.165594,8.0,26074.25929,16176.90248,0,2015,28,40.38,-80.39,5.3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
217,56.0,M,0.0,86,40266.0,1,0,Rent,15021,6/14/2015,1,0.0,17,1,3968.530851,10.0,8148.66297,38556.39829,0,2015,14,40.38,-80.39,5.3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
219,34.0,M,0.0,62,35269.0,1,1,Own,80014,12/31/2015,0,0.0,50,1,5789.134785,5.0,25412.592940000002,15757.35108,0,2015,31,39.66,-104.84,3.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220,35.0,M,0.0,56,35553.0,0,1,Rent,80033,1/21/2016,0,1.0,38,0,2979.6098629999997,6.0,18407.653309999998,50462.450710000005,0,2016,21,39.77,-105.09,3.5,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
221,36.0,F,1.0,84,35846.0,0,0,Rent,15020,8/6/2015,1,0.0,39,1,6152.627332999999,6.0,8370.168773000001,22698.38452,0,2015,6,40.23,-79.95,5.2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,38.0,M,0.0,73,36377.0,1,0,Rent,80033,4/6/2015,0,1.0,0,1,5629.780509,4.0,24109.76685,38976.462230000005,0,2015,6,39.77,-105.09,4.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,52.0,M,1.0,52,39522.0,1,0,Own,50040,2/14/2016,0,0.0,50,1,5772.098497999999,13.0,17774.4215,5646.334021,0,2016,14,42.17,-94.1,3.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
227,35.0,M,1.0,82,35546.0,1,1,Own,50003,2/13/2016,4,0.0,25,1,4698.815476,5.0,10280.04144,11468.8452,0,2016,13,41.61,-94.02,3.6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228,34.0,F,1.0,97,35268.0,1,1,Own,20120,9/15/2016,0,0.0,12,1,1634.8392509999999,3.0,26726.72534,17240.26451,1,2016,15,38.84,-77.44,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
230,20.0,M,0.0,71,29954.0,1,1,Rent,50012,4/16/2015,0,1.0,49,1,3437.45185,7.0,31812.19033,16692.14338,0,2015,16,42.03,-93.65,3.8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
232,22.0,F,1.0,98,30906.0,0,0,Rent,50029,2/17/2015,0,0.0,45,0,6959.449217,4.0,27505.168869999998,13140.30695,0,2015,17,41.85,-94.55,3.9,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
233,62.0,M,1.0,85,41270.0,1,0,Own,20106,12/8/2016,3,0.0,80,1,5693.607468,8.0,38790.10093,13387.79056,0,2016,8,38.67,-77.99,4.1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
235,34.0,F,1.0,96,35265.0,1,1,Own,85029,1/9/2016,2,0.0,50,0,4229.660181,3.0,43115.6692,29369.68377,0,2016,9,33.59,-112.1,5.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,56.0,M,1.0,88,40250.0,0,0,Rent,85001,2/7/2015,0,0.0,94,1,5750.805851,4.0,46795.6081,15226.53732,0,2015,7,33.45,-112.06,6.3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,32.0,F,0.0,85,34648.0,1,1,Own,85080,5/14/2016,0,0.0,76,0,2702.4325489999997,5.0,21789.75994,18700.9019,0,2016,14,33.63,-112.11,5.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,50.0,F,1.0,89,39128.0,1,0,Rent,50057,3/1/2015,1,0.0,99,0,6189.95955,6.0,12527.84909,20439.676040000002,0,2015,1,41.18,-93.15,3.9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
241,80.0,M,0.0,59,43828.0,1,0,Own,20159,6/21/2015,0,0.0,84,0,4185.8390039999995,1.0,9203.338836,22017.815280000003,0,2015,21,39.13,-77.66,4.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
242,51.0,M,1.0,63,39326.0,1,1,Own,50036,7/5/2015,2,0.0,80,1,1911.01975,2.0,53162.50515,19582.85249,0,2015,5,42.05,-93.87,3.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
245,52.0,M,0.0,74,39522.0,1,0,Rent,85042,1/12/2015,0,0.0,13,0,6412.88499,5.0,24187.8776,17139.19053,0,2015,12,33.37,-112.03,6.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,48.0,F,1.0,25,38707.0,0,0,Rent,80005,5/23/2015,0,0.0,50,1,3404.837697,1.0,18189.112569999998,11611.15328,0,2015,23,39.85,-105.13,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
256,47.0,M,1.0,95,38502.0,0,0,Own,85008,8/20/2016,2,1.0,100,1,3762.7742340000004,2.0,9292.721034999999,20914.33802,0,2016,20,33.46,-111.98,5.3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,25.0,M,0.0,75,32203.0,1,1,Rent,85074,8/4/2015,2,0.0,0,0,4653.153173,3.0,82404.59158,18950.39313,0,2015,4,33.45,-112.09,6.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,48.0,F,1.0,72,38715.0,1,0,Rent,80020,10/4/2016,0,0.0,76,1,2635.051395,5.0,31497.50588,32584.73013,0,2016,4,39.94,-105.06,3.1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
260,34.0,F,1.0,78,35257.0,0,1,Own,20163,4/20/2016,2,0.0,64,0,6612.770279,8.0,21568.53426,25739.78456,0,2016,20,39.0,-77.4,4.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,37.0,M,1.0,89,36107.0,0,1,Rent,20103,10/5/2016,1,1.0,83,1,2564.3092699999997,5.0,14136.45386,33443.971,0,2016,5,38.92,-77.35,4.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
262,38.0,M,0.0,61,36374.0,1,1,Own,80018,6/1/2015,1,0.0,10,1,4599.9776950000005,3.0,11219.44187,12576.6895,0,2015,1,39.69,-104.69,3.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
266,52.0,M,1.0,84,39509.0,1,0,Rent,20147,12/13/2015,0,1.0,3,1,6011.649372,6.0,22527.25849,12877.42713,0,2015,13,39.04,-77.48,4.1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
268,44.0,F,0.0,81,37841.0,1,1,Own,20107,9/11/2016,1,0.0,0,1,3411.9352729999996,5.0,44758.48747,44783.254310000004,1,2016,11,38.96,-77.52,4.2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
271,33.0,F,1.0,67,34980.0,1,1,Own,85037,3/27/2016,0,0.0,50,1,7533.21834,3.0,21992.21936,24978.47619,0,2016,27,33.48,-112.25,5.5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,49.0,F,0.0,79,38931.0,1,1,Own,20109,9/26/2015,1,0.0,50,1,8592.558578,6.0,14693.0375,16483.78137,1,2015,26,38.79,-77.53,4.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
275,60.0,F,1.0,71,40952.0,1,0,Own,50038,10/23/2015,1,0.0,70,1,4998.742216,6.0,61685.36327,28952.12913,0,2015,23,41.53,-93.9,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
277,52.0,M,1.0,50,39500.0,1,0,Rent,80031,5/22/2015,0,0.0,8,0,2990.342285,4.0,19211.60627,26202.708580000002,0,2015,22,39.88,-105.05,4.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
278,65.0,F,0.0,28,41743.0,1,0,Rent,15005,3/24/2016,0,1.0,3,1,3204.851078,4.0,9196.361108,14926.23874,0,2016,24,40.63,-80.22,5.3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279,47.0,F,1.0,82,38511.0,1,1,Rent,50009,12/7/2015,4,0.0,93,1,10563.01678,6.0,13428.662180000001,15892.887380000002,0,2015,7,41.65,-93.47,3.7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
280,40.0,M,1.0,89,36891.0,0,0,Rent,20165,8/26/2016,0,0.0,94,1,6250.153028,3.0,16365.914030000002,39092.42649,0,2016,26,39.06,-77.39,4.2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,38.0,F,1.0,67,36369.0,1,0,Rent,80026,2/7/2015,0,0.0,50,1,9063.804962999999,4.0,22138.37828,47412.80332,0,2015,7,39.99,-105.09,4.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
284,44.0,F,1.0,67,37833.0,1,1,Own,15012,1/5/2016,1,1.0,95,1,3075.579175,8.0,22154.90606,32911.57387,0,2016,5,40.12,-79.86,5.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
